GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US47037015404,47037015404,"Census Tract 154.04, Davidson County, Tennessee",661,37
1400000US47037015405,47037015405,"Census Tract 154.05, Davidson County, Tennessee",697,39
1400000US47037015501,47037015501,"Census Tract 155.01, Davidson County, Tennessee",748,43
1400000US47037015502,47037015502,"Census Tract 155.02, Davidson County, Tennessee",710,69
1400000US47037015609,47037015609,"Census Tract 156.09, Davidson County, Tennessee",827,35
1400000US47037015610,47037015610,"Census Tract 156.10, Davidson County, Tennessee",764,37
1400000US47037015612,47037015612,"Census Tract 156.12, Davidson County, Tennessee",752,51
1400000US47037015613,47037015613,"Census Tract 156.13, Davidson County, Tennessee",600,32
1400000US47037015614,47037015614,"Census Tract 156.14, Davidson County, Tennessee",690,73
1400000US47037015615,47037015615,"Census Tract 156.15, Davidson County, Tennessee",720,27
1400000US47037015617,47037015617,"Census Tract 156.17, Davidson County, Tennessee",876,133
1400000US47037015618,47037015618,"Census Tract 156.18, Davidson County, Tennessee",733,73
1400000US47037015619,47037015619,"Census Tract 156.19, Davidson County, Tennessee",847,111
1400000US47037015620,47037015620,"Census Tract 156.20, Davidson County, Tennessee",712,79
1400000US47037015622,47037015622,"Census Tract 156.22, Davidson County, Tennessee",620,21
1400000US47037015623,47037015623,"Census Tract 156.23, Davidson County, Tennessee",701,77
1400000US47037015624,47037015624,"Census Tract 156.24, Davidson County, Tennessee",763,59
1400000US47037015625,47037015625,"Census Tract 156.25, Davidson County, Tennessee",948,102
1400000US47037015626,47037015626,"Census Tract 156.26, Davidson County, Tennessee",621,28
1400000US47037015627,47037015627,"Census Tract 156.27, Davidson County, Tennessee",752,199
1400000US47037015628,47037015628,"Census Tract 156.28, Davidson County, Tennessee",702,51
1400000US47037015629,47037015629,"Census Tract 156.29, Davidson County, Tennessee",684,41
1400000US47037015630,47037015630,"Census Tract 156.30, Davidson County, Tennessee",784,73
1400000US47037015631,47037015631,"Census Tract 156.31, Davidson County, Tennessee",982,95
1400000US47037015700,47037015700,"Census Tract 157, Davidson County, Tennessee",709,108
1400000US47037015802,47037015802,"Census Tract 158.02, Davidson County, Tennessee",557,38
1400000US47037015803,47037015803,"Census Tract 158.03, Davidson County, Tennessee",573,61
1400000US47037015804,47037015804,"Census Tract 158.04, Davidson County, Tennessee",666,24
1400000US47037015900,47037015900,"Census Tract 159, Davidson County, Tennessee",448,54
1400000US47037016000,47037016000,"Census Tract 160, Davidson County, Tennessee",456,100
1400000US47037016100,47037016100,"Census Tract 161, Davidson County, Tennessee",503,60
1400000US47037016200,47037016200,"Census Tract 162, Davidson County, Tennessee",515,93
1400000US47037016300,47037016300,"Census Tract 163, Davidson County, Tennessee",683,66
1400000US47037016400,47037016400,"Census Tract 164, Davidson County, Tennessee",819,50
1400000US47037016500,47037016500,"Census Tract 165, Davidson County, Tennessee",924,125
1400000US47037016600,47037016600,"Census Tract 166, Davidson County, Tennessee",868,71
1400000US47037016700,47037016700,"Census Tract 167, Davidson County, Tennessee",1129,79
1400000US47037016800,47037016800,"Census Tract 168, Davidson County, Tennessee",999,133
1400000US47037016900,47037016900,"Census Tract 169, Davidson County, Tennessee",785,94
1400000US47037017000,47037017000,"Census Tract 170, Davidson County, Tennessee",790,60
1400000US47037017100,47037017100,"Census Tract 171, Davidson County, Tennessee",914,141
1400000US47037017200,47037017200,"Census Tract 172, Davidson County, Tennessee",638,43
1400000US47037017300,47037017300,"Census Tract 173, Davidson County, Tennessee",588,51
1400000US47037017401,47037017401,"Census Tract 174.01, Davidson County, Tennessee",627,26
1400000US47037017402,47037017402,"Census Tract 174.02, Davidson County, Tennessee",698,73
1400000US47037017500,47037017500,"Census Tract 175, Davidson County, Tennessee",613,213
1400000US47037017701,47037017701,"Census Tract 177.01, Davidson County, Tennessee",873,354
1400000US47037017702,47037017702,"Census Tract 177.02, Davidson County, Tennessee",870,54
1400000US47037017800,47037017800,"Census Tract 178, Davidson County, Tennessee",977,37
1400000US47037017901,47037017901,"Census Tract 179.01, Davidson County, Tennessee",941,126
1400000US47037017902,47037017902,"Census Tract 179.02, Davidson County, Tennessee",1214,195
1400000US47037018000,47037018000,"Census Tract 180, Davidson County, Tennessee",1246,122
1400000US47037018101,47037018101,"Census Tract 181.01, Davidson County, Tennessee",697,23
1400000US47037018102,47037018102,"Census Tract 181.02, Davidson County, Tennessee",711,195
1400000US47037018201,47037018201,"Census Tract 182.01, Davidson County, Tennessee",858,149
1400000US47037018202,47037018202,"Census Tract 182.02, Davidson County, Tennessee",983,34
1400000US47037018203,47037018203,"Census Tract 182.03, Davidson County, Tennessee",876,354
1400000US47037018301,47037018301,"Census Tract 183.01, Davidson County, Tennessee",723,56
1400000US47037018302,47037018302,"Census Tract 183.02, Davidson County, Tennessee",675,25
1400000US47037018401,47037018401,"Census Tract 184.01, Davidson County, Tennessee",861,34
1400000US47037018404,47037018404,"Census Tract 184.04, Davidson County, Tennessee",859,43
1400000US47037018405,47037018405,"Census Tract 184.05, Davidson County, Tennessee",857,23
1400000US47037018407,47037018407,"Census Tract 184.07, Davidson County, Tennessee",-,**
1400000US47037018408,47037018408,"Census Tract 184.08, Davidson County, Tennessee",-,**
1400000US47037018409,47037018409,"Census Tract 184.09, Davidson County, Tennessee",1014,86
1400000US47037018410,47037018410,"Census Tract 184.10, Davidson County, Tennessee",888,38
1400000US47037018500,47037018500,"Census Tract 185, Davidson County, Tennessee",1101,338
1400000US47037018601,47037018601,"Census Tract 186.01, Davidson County, Tennessee",-,**
1400000US47037018602,47037018602,"Census Tract 186.02, Davidson County, Tennessee",1568,1339
1400000US47037018700,47037018700,"Census Tract 187, Davidson County, Tennessee",1656,918
1400000US47037018801,47037018801,"Census Tract 188.01, Davidson County, Tennessee",1012,146
1400000US47037018803,47037018803,"Census Tract 188.03, Davidson County, Tennessee",1007,77
1400000US47037018804,47037018804,"Census Tract 188.04, Davidson County, Tennessee",1733,139
1400000US47037018901,47037018901,"Census Tract 189.01, Davidson County, Tennessee",585,67
1400000US47037018902,47037018902,"Census Tract 189.02, Davidson County, Tennessee",636,21
1400000US47037018904,47037018904,"Census Tract 189.04, Davidson County, Tennessee",631,90
1400000US47037018905,47037018905,"Census Tract 189.05, Davidson County, Tennessee",648,28
1400000US47037019003,47037019003,"Census Tract 190.03, Davidson County, Tennessee",666,30
1400000US47037019004,47037019004,"Census Tract 190.04, Davidson County, Tennessee",691,50
1400000US47037019005,47037019005,"Census Tract 190.05, Davidson County, Tennessee",627,22
1400000US47037019006,47037019006,"Census Tract 190.06, Davidson County, Tennessee",673,51
1400000US47037019105,47037019105,"Census Tract 191.05, Davidson County, Tennessee",622,31
1400000US47037019106,47037019106,"Census Tract 191.06, Davidson County, Tennessee",901,55
1400000US47037019108,47037019108,"Census Tract 191.08, Davidson County, Tennessee",617,21
1400000US47037019109,47037019109,"Census Tract 191.09, Davidson County, Tennessee",846,84
1400000US47037019110,47037019110,"Census Tract 191.10, Davidson County, Tennessee",809,147
1400000US47037019111,47037019111,"Census Tract 191.11, Davidson County, Tennessee",696,26
1400000US47037019112,47037019112,"Census Tract 191.12, Davidson County, Tennessee",687,134
1400000US47037019114,47037019114,"Census Tract 191.14, Davidson County, Tennessee",1156,99
1400000US47037019115,47037019115,"Census Tract 191.15, Davidson County, Tennessee",1205,123
1400000US47037019116,47037019116,"Census Tract 191.16, Davidson County, Tennessee",759,36
1400000US47037019117,47037019117,"Census Tract 191.17, Davidson County, Tennessee",1208,158
1400000US47037019118,47037019118,"Census Tract 191.18, Davidson County, Tennessee",661,27
1400000US47037019200,47037019200,"Census Tract 192, Davidson County, Tennessee",664,108
1400000US47037019300,47037019300,"Census Tract 193, Davidson County, Tennessee",231,58
1400000US47037019400,47037019400,"Census Tract 194, Davidson County, Tennessee",602,79
1400000US47037019500,47037019500,"Census Tract 195, Davidson County, Tennessee",898,159
1400000US47037019600,47037019600,"Census Tract 196, Davidson County, Tennessee",715,55
1400000US47037980100,47037980100,"Census Tract 9801, Davidson County, Tennessee",-,**
1400000US47037980200,47037980200,"Census Tract 9802, Davidson County, Tennessee",-,**
