GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US47037015804,47037015804,"Census Tract 158.04, Davidson County, Tennessee",197,109,67,53,50,72,21,33,0,127,0,127,0,127,59,71
1400000US47037015900,47037015900,"Census Tract 159, Davidson County, Tennessee",219,116,184,115,24,39,11,18,0,127,0,127,0,127,0,127
1400000US47037016000,47037016000,"Census Tract 160, Davidson County, Tennessee",119,65,67,58,14,22,0,127,25,36,13,22,0,127,0,127
1400000US47037016100,47037016100,"Census Tract 161, Davidson County, Tennessee",123,85,74,68,0,127,0,127,0,127,0,127,0,127,49,56
1400000US47037016200,47037016200,"Census Tract 162, Davidson County, Tennessee",178,91,69,60,0,127,0,127,0,127,0,127,0,127,109,79
1400000US47037016300,47037016300,"Census Tract 163, Davidson County, Tennessee",68,61,45,49,0,127,0,127,0,127,0,127,0,127,23,40
1400000US47037016400,47037016400,"Census Tract 164, Davidson County, Tennessee",159,101,94,95,0,127,0,127,0,127,9,15,0,127,56,47
1400000US47037016500,47037016500,"Census Tract 165, Davidson County, Tennessee",63,57,22,31,41,47,0,127,0,127,0,127,0,127,0,127
1400000US47037016600,47037016600,"Census Tract 166, Davidson County, Tennessee",422,153,132,115,52,62,144,79,0,127,11,18,0,127,83,68
1400000US47037016700,47037016700,"Census Tract 167, Davidson County, Tennessee",227,144,48,76,48,77,34,52,0,127,0,127,0,127,97,105
1400000US47037016800,47037016800,"Census Tract 168, Davidson County, Tennessee",321,172,37,64,34,54,33,53,34,54,0,127,0,127,183,129
1400000US47037016900,47037016900,"Census Tract 169, Davidson County, Tennessee",237,145,0,127,106,98,46,75,0,127,48,79,0,127,37,54
1400000US47037017000,47037017000,"Census Tract 170, Davidson County, Tennessee",95,76,0,127,0,127,27,43,26,42,0,127,0,127,42,51
1400000US47037017100,47037017100,"Census Tract 171, Davidson County, Tennessee",78,69,0,127,0,127,52,58,0,127,0,127,0,127,26,32
1400000US47037017200,47037017200,"Census Tract 172, Davidson County, Tennessee",76,48,6,10,7,13,12,15,8,12,3,4,0,127,40,43
1400000US47037017300,47037017300,"Census Tract 173, Davidson County, Tennessee",129,73,50,55,0,127,0,127,21,33,15,22,0,127,43,48
1400000US47037017401,47037017401,"Census Tract 174.01, Davidson County, Tennessee",159,86,94,63,0,127,0,127,0,127,0,127,0,127,65,60
1400000US47037017402,47037017402,"Census Tract 174.02, Davidson County, Tennessee",365,170,272,152,36,59,0,127,0,127,0,127,40,63,17,26
1400000US47037017500,47037017500,"Census Tract 175, Davidson County, Tennessee",211,115,60,67,0,127,61,66,0,127,30,49,0,127,60,67
1400000US47037017701,47037017701,"Census Tract 177.01, Davidson County, Tennessee",47,71,0,127,0,127,0,127,0,127,47,71,0,127,0,127
1400000US47037017702,47037017702,"Census Tract 177.02, Davidson County, Tennessee",101,89,37,59,0,127,0,127,0,127,9,15,0,127,55,67
1400000US47037017800,47037017800,"Census Tract 178, Davidson County, Tennessee",421,168,120,92,0,127,131,122,0,127,52,65,0,127,118,80
1400000US47037017901,47037017901,"Census Tract 179.01, Davidson County, Tennessee",341,136,127,94,38,59,85,83,38,59,0,127,0,127,53,54
1400000US47037017902,47037017902,"Census Tract 179.02, Davidson County, Tennessee",167,151,42,64,0,127,63,100,0,127,0,127,0,127,62,97
1400000US47037018000,47037018000,"Census Tract 180, Davidson County, Tennessee",375,150,83,91,0,127,106,100,0,127,0,127,0,127,186,92
1400000US47037018101,47037018101,"Census Tract 181.01, Davidson County, Tennessee",308,141,274,136,34,53,0,127,0,127,0,127,0,127,0,127
1400000US47037018102,47037018102,"Census Tract 181.02, Davidson County, Tennessee",171,80,61,56,0,127,27,43,26,40,31,49,0,127,26,43
1400000US47037018201,47037018201,"Census Tract 182.01, Davidson County, Tennessee",66,58,0,127,0,127,28,43,0,127,38,46,0,127,0,127
1400000US47037018202,47037018202,"Census Tract 182.02, Davidson County, Tennessee",310,135,97,89,40,48,36,58,37,58,100,84,0,127,0,127
1400000US47037018203,47037018203,"Census Tract 182.03, Davidson County, Tennessee",31,41,0,127,0,127,0,127,0,127,0,127,0,127,31,41
1400000US47037018301,47037018301,"Census Tract 183.01, Davidson County, Tennessee",287,132,168,103,0,127,0,127,31,50,44,72,0,127,44,40
1400000US47037018302,47037018302,"Census Tract 183.02, Davidson County, Tennessee",24,33,0,127,0,127,18,28,0,127,6,15,0,127,0,127
1400000US47037018401,47037018401,"Census Tract 184.01, Davidson County, Tennessee",353,165,130,116,41,68,81,90,0,127,73,84,0,127,28,45
1400000US47037018404,47037018404,"Census Tract 184.04, Davidson County, Tennessee",31,42,31,42,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037018405,47037018405,"Census Tract 184.05, Davidson County, Tennessee",49,52,0,127,0,127,30,47,0,127,9,15,0,127,10,16
1400000US47037018407,47037018407,"Census Tract 184.07, Davidson County, Tennessee",69,71,0,127,0,127,25,40,44,61,0,127,0,127,0,127
1400000US47037018408,47037018408,"Census Tract 184.08, Davidson County, Tennessee",40,48,0,127,0,127,40,48,0,127,0,127,0,127,0,127
1400000US47037018409,47037018409,"Census Tract 184.09, Davidson County, Tennessee",115,87,0,127,0,127,44,50,0,127,15,23,0,127,56,64
1400000US47037018410,47037018410,"Census Tract 184.10, Davidson County, Tennessee",164,119,42,63,81,90,41,65,0,127,0,127,0,127,0,127
1400000US47037018500,47037018500,"Census Tract 185, Davidson County, Tennessee",111,65,0,127,0,127,13,19,34,36,24,31,0,127,40,41
1400000US47037018601,47037018601,"Census Tract 186.01, Davidson County, Tennessee",15,23,0,127,0,127,0,127,0,127,15,23,0,127,0,127
1400000US47037018602,47037018602,"Census Tract 186.02, Davidson County, Tennessee",116,91,0,127,0,127,78,76,0,127,0,127,0,127,38,57
1400000US47037018700,47037018700,"Census Tract 187, Davidson County, Tennessee",34,51,0,127,0,127,34,51,0,127,0,127,0,127,0,127
1400000US47037018801,47037018801,"Census Tract 188.01, Davidson County, Tennessee",244,118,81,93,45,70,63,85,0,127,0,127,0,127,55,88
1400000US47037018803,47037018803,"Census Tract 188.03, Davidson County, Tennessee",215,120,37,56,86,95,11,18,0,127,81,72,0,127,0,127
1400000US47037018804,47037018804,"Census Tract 188.04, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037018901,47037018901,"Census Tract 189.01, Davidson County, Tennessee",210,97,85,67,0,127,34,55,0,127,12,18,0,127,79,77
1400000US47037018902,47037018902,"Census Tract 189.02, Davidson County, Tennessee",107,72,0,127,0,127,9,14,37,53,9,14,0,127,52,56
1400000US47037018904,47037018904,"Census Tract 189.04, Davidson County, Tennessee",118,103,98,102,0,127,20,32,0,127,0,127,0,127,0,127
1400000US47037018905,47037018905,"Census Tract 189.05, Davidson County, Tennessee",281,162,189,131,46,66,46,71,0,127,0,127,0,127,0,127
1400000US47037019003,47037019003,"Census Tract 190.03, Davidson County, Tennessee",263,104,157,99,32,53,32,51,0,127,27,44,0,127,15,26
1400000US47037019004,47037019004,"Census Tract 190.04, Davidson County, Tennessee",240,113,114,77,73,65,23,36,21,33,0,127,0,127,9,14
1400000US47037019005,47037019005,"Census Tract 190.05, Davidson County, Tennessee",333,121,215,102,73,59,0,127,21,35,0,127,0,127,24,43
1400000US47037019006,47037019006,"Census Tract 190.06, Davidson County, Tennessee",91,90,42,63,0,127,0,127,0,127,0,127,0,127,49,63
1400000US47037019105,47037019105,"Census Tract 191.05, Davidson County, Tennessee",340,163,291,158,13,23,36,57,0,127,0,127,0,127,0,127
1400000US47037019106,47037019106,"Census Tract 191.06, Davidson County, Tennessee",173,108,105,96,32,51,36,58,0,127,0,127,0,127,0,127
1400000US47037019108,47037019108,"Census Tract 191.08, Davidson County, Tennessee",89,73,53,59,26,41,0,127,0,127,10,17,0,127,0,127
1400000US47037019109,47037019109,"Census Tract 191.09, Davidson County, Tennessee",112,89,31,48,0,127,28,44,0,127,0,127,0,127,53,56
1400000US47037019110,47037019110,"Census Tract 191.10, Davidson County, Tennessee",153,93,59,63,0,127,32,48,0,127,0,127,0,127,62,70
1400000US47037019111,47037019111,"Census Tract 191.11, Davidson County, Tennessee",136,82,79,66,14,22,0,127,0,127,0,127,0,127,43,49
1400000US47037019112,47037019112,"Census Tract 191.12, Davidson County, Tennessee",76,71,0,127,0,127,76,71,0,127,0,127,0,127,0,127
1400000US47037019114,47037019114,"Census Tract 191.14, Davidson County, Tennessee",319,148,0,127,0,127,140,101,23,38,72,63,0,127,84,79
1400000US47037019115,47037019115,"Census Tract 191.15, Davidson County, Tennessee",15,16,0,127,0,127,0,127,0,127,8,12,0,127,7,11
1400000US47037019116,47037019116,"Census Tract 191.16, Davidson County, Tennessee",322,161,175,117,38,61,47,58,0,127,62,71,0,127,0,127
1400000US47037019117,47037019117,"Census Tract 191.17, Davidson County, Tennessee",21,33,21,33,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037019118,47037019118,"Census Tract 191.18, Davidson County, Tennessee",289,141,206,127,83,94,0,127,0,127,0,127,0,127,0,127
1400000US47037019200,47037019200,"Census Tract 192, Davidson County, Tennessee",199,108,158,104,0,127,23,37,0,127,0,127,0,127,18,29
1400000US47037019300,47037019300,"Census Tract 193, Davidson County, Tennessee",116,77,35,41,19,32,0,127,0,127,0,127,0,127,62,57
1400000US47037019400,47037019400,"Census Tract 194, Davidson County, Tennessee",329,105,54,50,18,28,44,49,62,57,0,127,0,127,151,83
1400000US47037019500,47037019500,"Census Tract 195, Davidson County, Tennessee",769,185,234,115,60,67,221,132,81,74,75,65,0,127,98,78
1400000US47037019600,47037019600,"Census Tract 196, Davidson County, Tennessee",222,107,105,80,0,127,27,44,0,127,0,127,0,127,90,70
1400000US47037980100,47037980100,"Census Tract 9801, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037980200,47037980200,"Census Tract 9802, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
