GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US47037010402,47037010402,"Census Tract 104.02, Davidson County, Tennessee",559,173,175,126,50,58,48,58,0,17,0,17,0,17,286,144
1400000US47037010501,47037010501,"Census Tract 105.01, Davidson County, Tennessee",95,84,0,17,0,17,0,17,35,55,0,17,0,17,60,66
1400000US47037010502,47037010502,"Census Tract 105.02, Davidson County, Tennessee",198,108,30,47,41,60,67,60,0,17,0,17,0,17,60,58
1400000US47037010601,47037010601,"Census Tract 106.01, Davidson County, Tennessee",154,95,17,26,35,56,30,49,37,57,0,17,0,17,35,57
1400000US47037010602,47037010602,"Census Tract 106.02, Davidson County, Tennessee",79,74,0,12,0,12,0,12,0,12,0,12,0,12,79,74
1400000US47037010701,47037010701,"Census Tract 107.01, Davidson County, Tennessee",395,125,105,72,62,58,42,47,0,12,0,12,0,12,186,106
1400000US47037010702,47037010702,"Census Tract 107.02, Davidson County, Tennessee",172,88,68,59,54,51,0,12,9,14,0,12,0,12,41,45
1400000US47037010801,47037010801,"Census Tract 108.01, Davidson County, Tennessee",213,130,32,49,43,67,43,65,0,12,15,24,0,12,80,89
1400000US47037010802,47037010802,"Census Tract 108.02, Davidson County, Tennessee",98,75,36,56,24,37,11,17,27,42,0,12,0,12,0,12
1400000US47037010901,47037010901,"Census Tract 109.01, Davidson County, Tennessee",203,78,56,46,0,12,56,49,0,12,23,28,0,12,68,50
1400000US47037010903,47037010903,"Census Tract 109.03, Davidson County, Tennessee",257,96,34,39,39,44,70,65,0,17,0,17,0,17,114,62
1400000US47037010904,47037010904,"Census Tract 109.04, Davidson County, Tennessee",109,72,41,44,0,12,0,12,0,12,0,12,0,12,68,60
1400000US47037011001,47037011001,"Census Tract 110.01, Davidson County, Tennessee",334,159,151,95,115,93,0,17,0,17,25,40,0,17,43,54
1400000US47037011002,47037011002,"Census Tract 110.02, Davidson County, Tennessee",82,53,17,25,0,12,0,12,0,12,0,12,0,12,65,48
1400000US47037011100,47037011100,"Census Tract 111, Davidson County, Tennessee",54,51,23,35,0,12,0,12,0,12,0,12,0,12,31,40
1400000US47037011200,47037011200,"Census Tract 112, Davidson County, Tennessee",221,99,102,68,0,12,22,33,0,12,7,13,0,12,90,74
1400000US47037011300,47037011300,"Census Tract 113, Davidson County, Tennessee",341,119,145,94,13,20,27,43,21,33,0,12,0,12,135,84
1400000US47037011400,47037011400,"Census Tract 114, Davidson County, Tennessee",303,118,85,69,63,51,0,12,25,41,9,14,0,12,121,83
1400000US47037011500,47037011500,"Census Tract 115, Davidson County, Tennessee",150,93,0,12,0,12,0,12,0,12,0,12,0,12,150,93
1400000US47037011600,47037011600,"Census Tract 116, Davidson County, Tennessee",203,122,119,88,74,78,0,12,0,12,10,17,0,12,0,12
1400000US47037011700,47037011700,"Census Tract 117, Davidson County, Tennessee",242,130,117,107,0,17,0,17,0,17,0,17,0,17,125,93
1400000US47037011800,47037011800,"Census Tract 118, Davidson County, Tennessee",161,62,40,38,11,18,45,39,19,29,6,9,0,12,40,35
1400000US47037011900,47037011900,"Census Tract 119, Davidson County, Tennessee",178,71,57,44,20,29,36,35,11,17,0,12,0,12,54,40
1400000US47037012100,47037012100,"Census Tract 121, Davidson County, Tennessee",76,71,0,12,0,12,0,12,0,12,0,12,0,12,76,71
1400000US47037012200,47037012200,"Census Tract 122, Davidson County, Tennessee",187,89,20,30,0,12,50,52,54,57,0,12,0,12,63,58
1400000US47037012600,47037012600,"Census Tract 126, Davidson County, Tennessee",63,36,15,16,0,12,15,23,0,12,0,12,0,12,33,29
1400000US47037012701,47037012701,"Census Tract 127.01, Davidson County, Tennessee",176,119,71,79,0,17,37,61,32,51,0,17,0,17,36,59
1400000US47037012702,47037012702,"Census Tract 127.02, Davidson County, Tennessee",98,48,0,12,0,12,0,12,0,12,0,12,0,12,98,48
1400000US47037012801,47037012801,"Census Tract 128.01, Davidson County, Tennessee",239,138,87,97,0,17,18,29,61,67,14,22,0,17,59,65
1400000US47037012802,47037012802,"Census Tract 128.02, Davidson County, Tennessee",177,87,0,12,18,28,108,72,0,12,0,12,0,12,51,56
1400000US47037013000,47037013000,"Census Tract 130, Davidson County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47037013100,47037013100,"Census Tract 131, Davidson County, Tennessee",123,58,6,11,0,12,62,47,1,4,6,10,0,12,48,36
1400000US47037013201,47037013201,"Census Tract 132.01, Davidson County, Tennessee",126,79,0,12,0,12,0,12,0,12,24,39,0,12,102,71
1400000US47037013202,47037013202,"Census Tract 132.02, Davidson County, Tennessee",89,75,0,12,32,51,0,12,0,12,0,12,0,12,57,62
1400000US47037013300,47037013300,"Census Tract 133, Davidson County, Tennessee",254,110,83,81,37,45,19,29,0,12,0,12,0,12,115,78
1400000US47037013400,47037013400,"Census Tract 134, Davidson County, Tennessee",71,77,30,42,0,12,0,12,0,12,0,12,0,12,41,65
1400000US47037013500,47037013500,"Census Tract 135, Davidson County, Tennessee",175,58,13,20,26,29,43,35,0,12,12,19,0,12,81,45
1400000US47037013601,47037013601,"Census Tract 136.01, Davidson County, Tennessee",242,89,97,64,0,12,16,25,14,22,0,12,0,12,115,70
1400000US47037013602,47037013602,"Census Tract 136.02, Davidson County, Tennessee",57,35,47,38,0,12,0,12,0,12,0,12,0,12,10,15
1400000US47037013700,47037013700,"Census Tract 137, Davidson County, Tennessee",86,80,0,17,0,17,31,50,0,17,19,29,0,17,36,55
1400000US47037013800,47037013800,"Census Tract 138, Davidson County, Tennessee",101,44,0,12,13,21,0,12,8,12,0,12,0,12,80,43
1400000US47037013900,47037013900,"Census Tract 139, Davidson County, Tennessee",114,54,20,24,15,24,0,12,13,20,0,12,0,12,66,44
1400000US47037014200,47037014200,"Census Tract 142, Davidson County, Tennessee",152,72,72,50,0,12,12,19,0,12,0,12,0,12,68,46
1400000US47037014300,47037014300,"Census Tract 143, Davidson County, Tennessee",236,67,45,31,9,14,20,21,9,14,0,12,0,12,153,61
1400000US47037014400,47037014400,"Census Tract 144, Davidson County, Tennessee",58,34,0,12,19,22,0,12,0,12,0,12,0,12,39,28
1400000US47037014800,47037014800,"Census Tract 148, Davidson County, Tennessee",146,87,111,80,35,40,0,12,0,12,0,12,0,12,0,12
1400000US47037015100,47037015100,"Census Tract 151, Davidson County, Tennessee",82,49,0,12,23,34,12,18,0,12,0,12,0,12,47,40
1400000US47037015200,47037015200,"Census Tract 152, Davidson County, Tennessee",106,90,39,42,0,12,28,43,0,12,39,59,0,12,0,12
1400000US47037015300,47037015300,"Census Tract 153, Davidson County, Tennessee",192,123,15,23,0,17,39,63,42,66,0,17,0,17,96,91
1400000US47037015401,47037015401,"Census Tract 154.01, Davidson County, Tennessee",196,132,50,76,0,17,39,60,0,17,33,50,0,17,74,87
1400000US47037015402,47037015402,"Census Tract 154.02, Davidson County, Tennessee",63,61,24,39,0,12,29,46,0,12,0,12,0,12,10,16
1400000US47037015404,47037015404,"Census Tract 154.04, Davidson County, Tennessee",321,88,220,83,0,12,0,12,0,12,0,12,0,12,101,53
1400000US47037015405,47037015405,"Census Tract 154.05, Davidson County, Tennessee",110,75,7,12,0,17,0,17,40,45,0,17,0,17,63,59
1400000US47037015501,47037015501,"Census Tract 155.01, Davidson County, Tennessee",153,96,26,42,73,67,0,12,26,41,0,12,0,12,28,32
1400000US47037015502,47037015502,"Census Tract 155.02, Davidson County, Tennessee",195,97,88,67,0,12,13,14,22,36,46,50,0,12,26,41
1400000US47037015609,47037015609,"Census Tract 156.09, Davidson County, Tennessee",209,101,80,58,59,59,0,12,0,12,43,45,0,12,27,29
1400000US47037015610,47037015610,"Census Tract 156.10, Davidson County, Tennessee",384,184,109,102,178,120,16,25,0,17,0,17,0,17,81,89
1400000US47037015612,47037015612,"Census Tract 156.12, Davidson County, Tennessee",295,161,105,119,133,100,0,17,0,17,0,17,0,17,57,85
1400000US47037015613,47037015613,"Census Tract 156.13, Davidson County, Tennessee",61,58,26,42,0,17,0,17,0,17,9,15,0,17,26,41
1400000US47037015614,47037015614,"Census Tract 156.14, Davidson County, Tennessee",124,67,0,12,0,12,37,29,0,12,6,9,21,32,60,54
1400000US47037015615,47037015615,"Census Tract 156.15, Davidson County, Tennessee",71,65,0,12,0,12,0,12,0,12,0,12,0,12,71,65
1400000US47037015617,47037015617,"Census Tract 156.17, Davidson County, Tennessee",116,64,0,12,0,12,59,60,41,43,0,12,0,12,16,20
1400000US47037015618,47037015618,"Census Tract 156.18, Davidson County, Tennessee",289,156,33,52,0,17,72,73,41,66,33,53,0,17,110,101
1400000US47037015619,47037015619,"Census Tract 156.19, Davidson County, Tennessee",69,65,0,17,0,17,27,44,0,17,0,17,0,17,42,39
1400000US47037015620,47037015620,"Census Tract 156.20, Davidson County, Tennessee",139,117,0,17,0,17,45,71,0,17,54,71,0,17,40,66
1400000US47037015622,47037015622,"Census Tract 156.22, Davidson County, Tennessee",78,90,51,79,0,12,27,41,0,12,0,12,0,12,0,12
1400000US47037015623,47037015623,"Census Tract 156.23, Davidson County, Tennessee",151,114,72,82,68,77,11,18,0,17,0,17,0,17,0,17
1400000US47037015624,47037015624,"Census Tract 156.24, Davidson County, Tennessee",173,137,0,17,0,17,0,17,0,17,77,101,0,17,96,101
1400000US47037015625,47037015625,"Census Tract 156.25, Davidson County, Tennessee",129,103,0,17,0,17,82,91,0,17,35,56,0,17,12,19
1400000US47037015626,47037015626,"Census Tract 156.26, Davidson County, Tennessee",122,96,62,69,0,17,60,68,0,17,0,17,0,17,0,17
1400000US47037015627,47037015627,"Census Tract 156.27, Davidson County, Tennessee",56,36,0,12,0,12,35,29,0,12,0,12,0,12,21,24
1400000US47037015628,47037015628,"Census Tract 156.28, Davidson County, Tennessee",87,88,54,80,16,29,0,12,0,12,0,12,0,12,17,27
1400000US47037015629,47037015629,"Census Tract 156.29, Davidson County, Tennessee",161,123,121,103,0,17,0,17,0,17,0,17,0,17,40,67
1400000US47037015630,47037015630,"Census Tract 156.30, Davidson County, Tennessee",104,78,0,12,0,12,69,79,35,56,0,12,0,12,0,12
1400000US47037015631,47037015631,"Census Tract 156.31, Davidson County, Tennessee",185,147,0,19,0,19,54,85,0,19,18,29,0,19,113,127
1400000US47037015700,47037015700,"Census Tract 157, Davidson County, Tennessee",29,32,13,20,0,12,0,12,0,12,16,24,0,12,0,12
1400000US47037015802,47037015802,"Census Tract 158.02, Davidson County, Tennessee",305,152,213,125,63,70,0,17,29,46,0,17,0,17,0,17
1400000US47037015803,47037015803,"Census Tract 158.03, Davidson County, Tennessee",260,75,166,79,0,12,0,12,0,12,5,8,0,12,89,46
1400000US47037015804,47037015804,"Census Tract 158.04, Davidson County, Tennessee",9,14,0,12,0,12,9,14,0,12,0,12,0,12,0,12
1400000US47037015900,47037015900,"Census Tract 159, Davidson County, Tennessee",99,75,73,65,0,12,0,12,0,12,0,12,0,12,26,41
1400000US47037016000,47037016000,"Census Tract 160, Davidson County, Tennessee",65,36,28,24,0,12,0,12,7,11,9,14,0,12,21,19
1400000US47037016100,47037016100,"Census Tract 161, Davidson County, Tennessee",82,50,14,22,34,37,18,28,0,12,0,12,0,12,16,25
1400000US47037016200,47037016200,"Census Tract 162, Davidson County, Tennessee",270,110,130,81,28,47,21,35,0,12,0,12,0,12,91,65
1400000US47037016300,47037016300,"Census Tract 163, Davidson County, Tennessee",199,83,49,50,34,38,0,12,0,12,20,30,0,12,96,57
1400000US47037016400,47037016400,"Census Tract 164, Davidson County, Tennessee",191,96,18,23,51,57,0,12,0,12,99,76,0,12,23,37
1400000US47037016500,47037016500,"Census Tract 165, Davidson County, Tennessee",139,46,63,39,16,27,0,12,0,12,30,31,0,12,30,33
1400000US47037016600,47037016600,"Census Tract 166, Davidson County, Tennessee",251,104,83,78,10,15,33,42,29,39,71,56,0,12,25,39
1400000US47037016700,47037016700,"Census Tract 167, Davidson County, Tennessee",403,201,37,61,99,98,41,66,54,72,100,101,0,17,72,96
1400000US47037016800,47037016800,"Census Tract 168, Davidson County, Tennessee",192,124,40,66,73,81,0,12,0,12,33,36,0,12,46,75
1400000US47037016900,47037016900,"Census Tract 169, Davidson County, Tennessee",105,104,0,12,0,12,37,62,68,84,0,12,0,12,0,12
1400000US47037017000,47037017000,"Census Tract 170, Davidson County, Tennessee",107,68,0,12,31,49,32,51,0,12,40,49,0,12,4,12
1400000US47037017100,47037017100,"Census Tract 171, Davidson County, Tennessee",108,87,4,6,18,18,0,12,55,81,11,13,0,12,20,17
1400000US47037017200,47037017200,"Census Tract 172, Davidson County, Tennessee",84,50,0,12,27,40,20,22,6,8,0,12,0,12,31,32
1400000US47037017300,47037017300,"Census Tract 173, Davidson County, Tennessee",118,77,55,54,0,12,0,12,18,28,0,12,0,12,45,60
1400000US47037017401,47037017401,"Census Tract 174.01, Davidson County, Tennessee",61,48,40,43,0,12,7,11,0,12,0,12,0,12,14,22
1400000US47037017402,47037017402,"Census Tract 174.02, Davidson County, Tennessee",305,204,161,174,34,55,0,17,46,74,13,22,0,17,51,71
1400000US47037017500,47037017500,"Census Tract 175, Davidson County, Tennessee",87,57,42,48,0,12,0,12,24,34,0,12,0,12,21,35
1400000US47037017701,47037017701,"Census Tract 177.01, Davidson County, Tennessee",42,35,0,12,0,12,11,13,0,12,15,23,0,12,16,25
1400000US47037017702,47037017702,"Census Tract 177.02, Davidson County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47037017800,47037017800,"Census Tract 178, Davidson County, Tennessee",228,145,96,105,66,84,0,17,11,18,0,17,0,17,55,87
1400000US47037017901,47037017901,"Census Tract 179.01, Davidson County, Tennessee",284,144,28,45,35,55,10,16,54,87,35,54,0,12,122,106
1400000US47037017902,47037017902,"Census Tract 179.02, Davidson County, Tennessee",96,100,96,100,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47037018000,47037018000,"Census Tract 180, Davidson County, Tennessee",330,150,39,62,0,12,0,12,51,65,79,90,38,56,123,108
1400000US47037018101,47037018101,"Census Tract 181.01, Davidson County, Tennessee",208,123,108,97,33,54,0,17,0,17,0,17,0,17,67,68
1400000US47037018102,47037018102,"Census Tract 181.02, Davidson County, Tennessee",86,57,0,12,21,34,21,25,0,12,8,12,0,12,36,45
1400000US47037018201,47037018201,"Census Tract 182.01, Davidson County, Tennessee",112,83,71,73,0,12,0,12,0,12,0,12,0,12,41,63
1400000US47037018202,47037018202,"Census Tract 182.02, Davidson County, Tennessee",435,200,182,131,123,122,30,41,0,17,56,69,44,71,0,17
1400000US47037018203,47037018203,"Census Tract 182.03, Davidson County, Tennessee",29,32,10,14,0,12,0,12,0,12,0,12,0,12,19,26
1400000US47037018301,47037018301,"Census Tract 183.01, Davidson County, Tennessee",281,154,81,84,40,62,92,100,0,17,12,19,0,17,56,73
1400000US47037018302,47037018302,"Census Tract 183.02, Davidson County, Tennessee",94,58,0,12,0,12,27,29,0,12,0,12,0,12,67,54
1400000US47037018401,47037018401,"Census Tract 184.01, Davidson County, Tennessee",380,178,130,123,186,139,0,17,0,17,49,80,15,24,0,17
1400000US47037018404,47037018404,"Census Tract 184.04, Davidson County, Tennessee",227,142,107,114,0,12,0,12,62,75,0,12,0,12,58,60
1400000US47037018405,47037018405,"Census Tract 184.05, Davidson County, Tennessee",103,73,0,12,0,12,55,54,0,12,0,12,0,12,48,56
1400000US47037018407,47037018407,"Census Tract 184.07, Davidson County, Tennessee",50,42,0,12,0,12,0,12,0,12,0,12,0,12,50,42
1400000US47037018408,47037018408,"Census Tract 184.08, Davidson County, Tennessee",48,48,0,12,0,12,0,12,48,48,0,12,0,12,0,12
1400000US47037018409,47037018409,"Census Tract 184.09, Davidson County, Tennessee",200,112,0,12,0,12,50,61,46,75,0,12,0,12,104,104
1400000US47037018410,47037018410,"Census Tract 184.10, Davidson County, Tennessee",40,48,0,12,0,12,0,12,0,12,0,12,0,12,40,48
1400000US47037018500,47037018500,"Census Tract 185, Davidson County, Tennessee",181,93,14,21,0,17,70,70,15,20,15,22,0,17,67,71
1400000US47037018601,47037018601,"Census Tract 186.01, Davidson County, Tennessee",83,51,16,25,0,12,16,25,0,12,0,12,0,12,51,43
1400000US47037018602,47037018602,"Census Tract 186.02, Davidson County, Tennessee",37,54,0,12,0,12,0,12,0,12,0,12,0,12,37,54
1400000US47037018700,47037018700,"Census Tract 187, Davidson County, Tennessee",59,49,0,12,0,12,19,31,0,12,6,10,0,12,34,38
1400000US47037018801,47037018801,"Census Tract 188.01, Davidson County, Tennessee",103,95,0,17,0,17,46,71,0,17,19,31,0,17,38,58
1400000US47037018803,47037018803,"Census Tract 188.03, Davidson County, Tennessee",40,44,21,33,0,12,0,12,0,12,19,31,0,12,0,12
1400000US47037018804,47037018804,"Census Tract 188.04, Davidson County, Tennessee",16,24,0,17,0,17,0,17,0,17,0,17,0,17,16,24
1400000US47037018901,47037018901,"Census Tract 189.01, Davidson County, Tennessee",186,106,56,68,0,12,43,53,30,44,12,18,0,12,45,53
1400000US47037018902,47037018902,"Census Tract 189.02, Davidson County, Tennessee",68,54,21,34,0,12,7,11,23,35,0,12,0,12,17,27
1400000US47037018904,47037018904,"Census Tract 189.04, Davidson County, Tennessee",156,108,78,91,31,48,47,76,0,12,0,12,0,12,0,12
1400000US47037018905,47037018905,"Census Tract 189.05, Davidson County, Tennessee",180,99,78,83,27,43,0,12,0,12,0,12,0,12,75,69
1400000US47037019003,47037019003,"Census Tract 190.03, Davidson County, Tennessee",197,78,69,40,49,44,17,28,0,12,20,32,0,12,42,41
1400000US47037019004,47037019004,"Census Tract 190.04, Davidson County, Tennessee",174,88,33,43,23,35,0,12,0,12,46,52,0,12,72,61
1400000US47037019005,47037019005,"Census Tract 190.05, Davidson County, Tennessee",154,103,51,57,0,12,0,12,0,12,49,77,0,12,54,60
1400000US47037019006,47037019006,"Census Tract 190.06, Davidson County, Tennessee",141,76,86,68,18,28,17,26,0,17,0,17,0,17,20,31
1400000US47037019105,47037019105,"Census Tract 191.05, Davidson County, Tennessee",185,131,33,49,39,62,37,56,0,17,34,56,0,17,42,56
1400000US47037019106,47037019106,"Census Tract 191.06, Davidson County, Tennessee",140,87,24,36,8,16,32,51,0,12,38,47,0,12,38,56
1400000US47037019108,47037019108,"Census Tract 191.08, Davidson County, Tennessee",167,91,34,39,35,40,0,12,0,12,0,12,23,38,75,61
1400000US47037019109,47037019109,"Census Tract 191.09, Davidson County, Tennessee",139,89,50,57,0,17,26,42,0,17,0,17,0,17,63,50
1400000US47037019110,47037019110,"Census Tract 191.10, Davidson County, Tennessee",113,84,29,48,0,12,64,66,0,12,0,12,0,12,20,33
1400000US47037019111,47037019111,"Census Tract 191.11, Davidson County, Tennessee",175,93,95,69,19,30,0,12,0,12,0,12,0,12,61,52
1400000US47037019112,47037019112,"Census Tract 191.12, Davidson County, Tennessee",75,57,16,25,0,12,19,30,0,12,0,12,0,12,40,46
1400000US47037019114,47037019114,"Census Tract 191.14, Davidson County, Tennessee",209,153,91,112,0,19,26,44,0,19,22,35,0,19,70,110
1400000US47037019115,47037019115,"Census Tract 191.15, Davidson County, Tennessee",12,20,0,12,0,12,12,20,0,12,0,12,0,12,0,12
1400000US47037019116,47037019116,"Census Tract 191.16, Davidson County, Tennessee",145,115,49,78,53,85,16,28,0,17,27,43,0,17,0,17
1400000US47037019117,47037019117,"Census Tract 191.17, Davidson County, Tennessee",52,46,8,18,0,12,15,25,0,12,8,12,0,12,21,33
1400000US47037019118,47037019118,"Census Tract 191.18, Davidson County, Tennessee",337,154,248,134,47,47,0,17,0,17,13,20,0,17,29,48
1400000US47037019200,47037019200,"Census Tract 192, Davidson County, Tennessee",154,92,27,39,29,45,0,12,22,36,26,39,0,12,50,55
1400000US47037019300,47037019300,"Census Tract 193, Davidson County, Tennessee",177,87,135,74,0,12,0,12,0,12,0,12,0,12,42,49
1400000US47037019400,47037019400,"Census Tract 194, Davidson County, Tennessee",436,150,109,76,103,82,33,53,11,20,0,12,0,12,180,105
1400000US47037019500,47037019500,"Census Tract 195, Davidson County, Tennessee",1332,270,275,135,248,172,61,58,46,75,502,187,0,17,200,134
1400000US47037019600,47037019600,"Census Tract 196, Davidson County, Tennessee",275,108,79,54,39,44,17,27,19,30,0,12,18,29,103,72
1400000US47037980100,47037980100,"Census Tract 9801, Davidson County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47037980200,47037980200,"Census Tract 9802, Davidson County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
