GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US47037010802,47037010802,"Census Tract 108.02, Davidson County, Tennessee",120,92,52,64,0,127,54,65,14,21,0,127,0,127,0,127
1400000US47037010901,47037010901,"Census Tract 109.01, Davidson County, Tennessee",161,79,130,74,0,127,0,127,21,33,0,127,0,127,10,17
1400000US47037010903,47037010903,"Census Tract 109.03, Davidson County, Tennessee",175,89,137,73,0,127,14,24,0,127,0,127,0,127,24,36
1400000US47037010904,47037010904,"Census Tract 109.04, Davidson County, Tennessee",135,76,96,70,0,127,0,127,23,36,0,127,0,127,16,26
1400000US47037011001,47037011001,"Census Tract 110.01, Davidson County, Tennessee",251,141,153,116,0,127,23,37,40,64,0,127,0,127,35,59
1400000US47037011002,47037011002,"Census Tract 110.02, Davidson County, Tennessee",91,82,62,67,0,127,29,42,0,127,0,127,0,127,0,127
1400000US47037011100,47037011100,"Census Tract 111, Davidson County, Tennessee",138,82,8,12,33,52,39,40,0,127,11,17,0,127,47,54
1400000US47037011200,47037011200,"Census Tract 112, Davidson County, Tennessee",147,103,56,60,0,127,0,127,51,69,0,127,0,127,40,61
1400000US47037011300,47037011300,"Census Tract 113, Davidson County, Tennessee",197,96,88,67,0,127,23,37,0,127,0,127,0,127,86,72
1400000US47037011400,47037011400,"Census Tract 114, Davidson County, Tennessee",408,171,148,135,0,127,39,60,30,49,29,47,0,127,162,114
1400000US47037011500,47037011500,"Census Tract 115, Davidson County, Tennessee",151,80,51,51,23,39,26,42,0,127,0,127,0,127,51,53
1400000US47037011600,47037011600,"Census Tract 116, Davidson County, Tennessee",142,115,64,78,0,127,0,127,63,75,15,25,0,127,0,127
1400000US47037011700,47037011700,"Census Tract 117, Davidson County, Tennessee",609,232,187,145,0,127,191,164,37,58,0,127,0,127,194,118
1400000US47037011800,47037011800,"Census Tract 118, Davidson County, Tennessee",216,103,113,67,0,127,50,55,0,127,0,127,0,127,53,59
1400000US47037011900,47037011900,"Census Tract 119, Davidson County, Tennessee",161,83,52,53,17,27,34,38,0,127,0,127,0,127,58,54
1400000US47037012000,47037012000,"Census Tract 120, Davidson County, Tennessee",78,67,55,61,0,127,23,34,0,127,0,127,0,127,0,127
1400000US47037012100,47037012100,"Census Tract 121, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037012200,47037012200,"Census Tract 122, Davidson County, Tennessee",51,54,0,127,0,127,0,127,0,127,0,127,0,127,51,54
1400000US47037012300,47037012300,"Census Tract 123, Davidson County, Tennessee",91,70,45,52,0,127,23,37,0,127,0,127,0,127,23,36
1400000US47037012400,47037012400,"Census Tract 124, Davidson County, Tennessee",178,86,83,64,42,47,0,127,0,127,0,127,0,127,53,48
1400000US47037012500,47037012500,"Census Tract 125, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037012600,47037012600,"Census Tract 126, Davidson County, Tennessee",180,105,0,127,43,62,54,58,27,43,0,127,0,127,56,61
1400000US47037012701,47037012701,"Census Tract 127.01, Davidson County, Tennessee",237,124,81,89,0,127,39,61,0,127,13,21,0,127,104,102
1400000US47037012702,47037012702,"Census Tract 127.02, Davidson County, Tennessee",136,78,31,39,0,127,77,59,0,127,0,127,0,127,28,44
1400000US47037012801,47037012801,"Census Tract 128.01, Davidson County, Tennessee",158,115,0,127,47,75,41,66,0,127,0,127,0,127,70,70
1400000US47037012802,47037012802,"Census Tract 128.02, Davidson County, Tennessee",226,107,18,29,0,127,126,92,48,38,0,127,0,127,34,42
1400000US47037013000,47037013000,"Census Tract 130, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037013100,47037013100,"Census Tract 131, Davidson County, Tennessee",77,61,48,54,22,35,0,127,0,127,0,127,0,127,7,11
1400000US47037013200,47037013200,"Census Tract 132, Davidson County, Tennessee",181,99,62,62,0,127,12,20,12,19,8,13,0,127,87,84
1400000US47037013300,47037013300,"Census Tract 133, Davidson County, Tennessee",213,107,142,94,0,127,0,127,21,34,0,127,0,127,50,46
1400000US47037013400,47037013400,"Census Tract 134, Davidson County, Tennessee",210,102,54,62,0,127,29,45,0,127,38,49,0,127,89,75
1400000US47037013500,47037013500,"Census Tract 135, Davidson County, Tennessee",131,75,79,68,0,127,0,127,0,127,13,18,0,127,39,42
1400000US47037013600,47037013600,"Census Tract 136, Davidson County, Tennessee",188,93,76,62,18,28,60,53,0,127,0,127,0,127,34,39
1400000US47037013700,47037013700,"Census Tract 137, Davidson County, Tennessee",205,139,71,95,0,127,0,127,0,127,0,127,0,127,134,105
1400000US47037013800,47037013800,"Census Tract 138, Davidson County, Tennessee",111,72,50,50,18,31,0,127,0,127,0,127,0,127,43,46
1400000US47037013900,47037013900,"Census Tract 139, Davidson County, Tennessee",163,74,53,36,25,39,26,30,11,19,0,127,0,127,48,38
1400000US47037014000,47037014000,"Census Tract 140, Davidson County, Tennessee",197,85,56,52,20,32,21,32,61,54,0,127,0,127,39,47
1400000US47037014100,47037014100,"Census Tract 141, Davidson County, Tennessee",133,78,54,61,0,127,30,45,0,127,0,127,0,127,49,54
1400000US47037014200,47037014200,"Census Tract 142, Davidson County, Tennessee",196,89,113,70,50,46,0,127,0,127,0,127,0,127,33,38
1400000US47037014300,47037014300,"Census Tract 143, Davidson County, Tennessee",151,72,64,57,0,127,0,127,0,127,0,127,0,127,87,57
1400000US47037014400,47037014400,"Census Tract 144, Davidson County, Tennessee",122,68,0,127,0,127,0,127,0,127,0,127,0,127,122,68
1400000US47037014500,47037014500,"Census Tract 145, Davidson County, Tennessee",120,66,24,26,31,49,47,52,0,127,0,127,0,127,18,30
1400000US47037014600,47037014600,"Census Tract 146, Davidson County, Tennessee",291,109,188,103,0,127,0,127,55,63,48,48,0,127,0,127
1400000US47037014700,47037014700,"Census Tract 147, Davidson County, Tennessee",150,69,104,104,0,127,16,26,21,38,0,127,0,127,9,16
1400000US47037014800,47037014800,"Census Tract 148, Davidson County, Tennessee",151,71,71,53,9,16,0,127,23,34,0,127,0,127,48,44
1400000US47037014900,47037014900,"Census Tract 149, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037015000,47037015000,"Census Tract 150, Davidson County, Tennessee",245,113,159,98,0,127,53,64,0,127,0,127,0,127,33,54
1400000US47037015100,47037015100,"Census Tract 151, Davidson County, Tennessee",45,59,0,127,0,127,9,20,0,127,0,127,0,127,36,54
1400000US47037015200,47037015200,"Census Tract 152, Davidson County, Tennessee",96,78,31,49,0,127,32,48,0,127,0,127,0,127,33,51
1400000US47037015300,47037015300,"Census Tract 153, Davidson County, Tennessee",128,104,0,127,0,127,0,127,40,62,0,127,0,127,88,80
1400000US47037015401,47037015401,"Census Tract 154.01, Davidson County, Tennessee",145,92,0,127,0,127,89,88,23,37,0,127,0,127,33,52
1400000US47037015402,47037015402,"Census Tract 154.02, Davidson County, Tennessee",136,88,89,77,0,127,38,46,0,127,0,127,0,127,9,14
1400000US47037015404,47037015404,"Census Tract 154.04, Davidson County, Tennessee",166,119,103,82,0,127,32,53,0,127,0,127,0,127,31,52
1400000US47037015405,47037015405,"Census Tract 154.05, Davidson County, Tennessee",119,104,0,127,43,68,17,25,0,127,0,127,0,127,59,82
1400000US47037015501,47037015501,"Census Tract 155.01, Davidson County, Tennessee",111,88,0,127,111,88,0,127,0,127,0,127,0,127,0,127
1400000US47037015502,47037015502,"Census Tract 155.02, Davidson County, Tennessee",89,78,89,78,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037015608,47037015608,"Census Tract 156.08, Davidson County, Tennessee",398,177,139,123,47,76,93,72,41,63,0,127,0,127,78,90
1400000US47037015609,47037015609,"Census Tract 156.09, Davidson County, Tennessee",245,115,173,94,45,52,0,127,0,127,10,16,0,127,17,27
1400000US47037015610,47037015610,"Census Tract 156.10, Davidson County, Tennessee",244,143,210,131,34,54,0,127,0,127,0,127,0,127,0,127
1400000US47037015611,47037015611,"Census Tract 156.11, Davidson County, Tennessee",401,174,156,125,30,49,113,91,27,44,34,41,0,127,41,65
1400000US47037015612,47037015612,"Census Tract 156.12, Davidson County, Tennessee",191,135,70,78,0,127,0,127,43,70,34,54,0,127,44,72
1400000US47037015613,47037015613,"Census Tract 156.13, Davidson County, Tennessee",136,72,92,64,16,25,20,32,0,127,8,13,0,127,0,127
1400000US47037015614,47037015614,"Census Tract 156.14, Davidson County, Tennessee",115,88,0,127,25,39,0,127,0,127,30,47,0,127,60,66
1400000US47037015615,47037015615,"Census Tract 156.15, Davidson County, Tennessee",117,69,40,47,0,127,39,44,0,127,0,127,0,127,38,45
1400000US47037015616,47037015616,"Census Tract 156.16, Davidson County, Tennessee",443,194,281,180,0,127,140,97,0,127,0,127,0,127,22,33
1400000US47037015617,47037015617,"Census Tract 156.17, Davidson County, Tennessee",51,51,9,17,0,127,11,16,0,127,0,127,0,127,31,48
1400000US47037015618,47037015618,"Census Tract 156.18, Davidson County, Tennessee",227,134,63,66,0,127,41,64,0,127,0,127,0,127,123,112
1400000US47037015619,47037015619,"Census Tract 156.19, Davidson County, Tennessee",77,71,0,127,0,127,65,70,0,127,12,17,0,127,0,127
1400000US47037015620,47037015620,"Census Tract 156.20, Davidson County, Tennessee",17,30,17,30,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037015621,47037015621,"Census Tract 156.21, Davidson County, Tennessee",705,277,377,191,40,63,27,43,28,47,176,190,0,127,57,66
1400000US47037015700,47037015700,"Census Tract 157, Davidson County, Tennessee",48,49,22,30,0,127,26,40,0,127,0,127,0,127,0,127
1400000US47037015801,47037015801,"Census Tract 158.01, Davidson County, Tennessee",517,156,393,139,104,86,20,32,0,127,0,127,0,127,0,127
1400000US47037015802,47037015802,"Census Tract 158.02, Davidson County, Tennessee",330,137,244,128,54,45,0,127,0,127,0,127,0,127,32,50
1400000US47037015900,47037015900,"Census Tract 159, Davidson County, Tennessee",225,135,106,98,33,52,13,20,0,127,0,127,0,127,73,83
1400000US47037016000,47037016000,"Census Tract 160, Davidson County, Tennessee",129,62,56,57,20,33,0,127,17,27,19,29,0,127,17,27
1400000US47037016100,47037016100,"Census Tract 161, Davidson County, Tennessee",107,77,92,73,0,127,0,127,0,127,0,127,0,127,15,25
1400000US47037016200,47037016200,"Census Tract 162, Davidson County, Tennessee",165,123,18,23,0,127,0,127,0,127,0,127,0,127,147,118
1400000US47037016300,47037016300,"Census Tract 163, Davidson County, Tennessee",118,83,70,63,0,127,24,40,0,127,0,127,0,127,24,36
1400000US47037016400,47037016400,"Census Tract 164, Davidson County, Tennessee",74,61,45,44,0,127,0,127,0,127,0,127,0,127,29,46
1400000US47037016500,47037016500,"Census Tract 165, Davidson County, Tennessee",55,49,11,17,44,48,0,127,0,127,0,127,0,127,0,127
1400000US47037016600,47037016600,"Census Tract 166, Davidson County, Tennessee",275,140,129,99,85,82,36,57,0,127,12,18,0,127,13,22
1400000US47037016700,47037016700,"Census Tract 167, Davidson County, Tennessee",158,125,43,67,42,67,29,44,0,127,0,127,0,127,44,72
1400000US47037016800,47037016800,"Census Tract 168, Davidson County, Tennessee",298,168,43,71,39,61,41,66,40,64,0,127,0,127,135,116
1400000US47037016900,47037016900,"Census Tract 169, Davidson County, Tennessee",163,122,0,127,43,69,41,66,0,127,44,70,0,127,35,52
1400000US47037017000,47037017000,"Census Tract 170, Davidson County, Tennessee",169,87,52,58,0,127,27,43,26,42,0,127,0,127,64,49
1400000US47037017100,47037017100,"Census Tract 171, Davidson County, Tennessee",36,36,0,127,0,127,17,20,0,127,0,127,0,127,19,30
1400000US47037017200,47037017200,"Census Tract 172, Davidson County, Tennessee",38,29,7,14,0,127,12,16,7,11,2,4,0,127,10,16
1400000US47037017300,47037017300,"Census Tract 173, Davidson County, Tennessee",132,70,82,69,0,127,0,127,20,30,19,26,0,127,11,18
1400000US47037017401,47037017401,"Census Tract 174.01, Davidson County, Tennessee",143,71,85,66,14,23,0,127,0,127,0,127,0,127,44,48
1400000US47037017402,47037017402,"Census Tract 174.02, Davidson County, Tennessee",279,151,243,147,36,56,0,127,0,127,0,127,0,127,0,127
1400000US47037017500,47037017500,"Census Tract 175, Davidson County, Tennessee",121,74,38,46,0,127,55,61,0,127,0,127,0,127,28,45
1400000US47037017600,47037017600,"Census Tract 176, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037017700,47037017700,"Census Tract 177, Davidson County, Tennessee",122,106,47,76,0,127,0,127,0,127,11,18,0,127,64,80
1400000US47037017800,47037017800,"Census Tract 178, Davidson County, Tennessee",356,160,163,105,0,127,102,96,37,59,43,56,0,127,11,17
1400000US47037017901,47037017901,"Census Tract 179.01, Davidson County, Tennessee",363,146,183,116,34,56,104,101,16,26,0,127,0,127,26,41
1400000US47037017902,47037017902,"Census Tract 179.02, Davidson County, Tennessee",158,140,36,56,0,127,62,98,0,127,0,127,0,127,60,93
1400000US47037018000,47037018000,"Census Tract 180, Davidson County, Tennessee",321,167,40,64,40,67,79,88,0,127,0,127,0,127,162,97
1400000US47037018101,47037018101,"Census Tract 181.01, Davidson County, Tennessee",296,149,266,142,30,49,0,127,0,127,0,127,0,127,0,127
1400000US47037018102,47037018102,"Census Tract 181.02, Davidson County, Tennessee",174,99,69,64,0,127,37,58,35,56,33,53,0,127,0,127
1400000US47037018201,47037018201,"Census Tract 182.01, Davidson County, Tennessee",48,53,0,127,0,127,24,39,0,127,24,39,0,127,0,127
1400000US47037018202,47037018202,"Census Tract 182.02, Davidson County, Tennessee",395,149,176,127,39,47,88,93,37,60,28,31,0,127,27,43
1400000US47037018203,47037018203,"Census Tract 182.03, Davidson County, Tennessee",26,40,0,127,0,127,0,127,0,127,0,127,0,127,26,40
1400000US47037018300,47037018300,"Census Tract 183, Davidson County, Tennessee",298,148,133,101,0,127,16,25,32,54,87,99,0,127,30,33
1400000US47037018401,47037018401,"Census Tract 184.01, Davidson County, Tennessee",222,155,130,117,0,127,92,107,0,127,0,127,0,127,0,127
1400000US47037018404,47037018404,"Census Tract 184.04, Davidson County, Tennessee",120,101,63,73,0,127,0,127,44,63,0,127,0,127,13,20
1400000US47037018405,47037018405,"Census Tract 184.05, Davidson County, Tennessee",38,38,0,127,0,127,23,36,0,127,7,12,0,127,8,12
1400000US47037018406,47037018406,"Census Tract 184.06, Davidson County, Tennessee",235,168,38,62,25,41,153,159,0,127,19,30,0,127,0,127
1400000US47037018407,47037018407,"Census Tract 184.07, Davidson County, Tennessee",72,77,0,127,0,127,29,43,43,61,0,127,0,127,0,127
1400000US47037018408,47037018408,"Census Tract 184.08, Davidson County, Tennessee",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037018500,47037018500,"Census Tract 185, Davidson County, Tennessee",90,77,0,127,0,127,0,127,0,127,22,37,0,127,68,70
1400000US47037018601,47037018601,"Census Tract 186.01, Davidson County, Tennessee",26,41,0,127,0,127,0,127,0,127,26,41,0,127,0,127
1400000US47037018602,47037018602,"Census Tract 186.02, Davidson County, Tennessee",126,97,0,127,0,127,81,83,0,127,0,127,0,127,45,54
1400000US47037018700,47037018700,"Census Tract 187, Davidson County, Tennessee",32,48,0,127,0,127,32,48,0,127,0,127,0,127,0,127
1400000US47037018801,47037018801,"Census Tract 188.01, Davidson County, Tennessee",99,99,44,67,0,127,0,127,0,127,0,127,0,127,55,83
1400000US47037018802,47037018802,"Census Tract 188.02, Davidson County, Tennessee",251,134,38,60,82,89,14,22,0,127,117,103,0,127,0,127
1400000US47037018901,47037018901,"Census Tract 189.01, Davidson County, Tennessee",116,92,116,92,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037018902,47037018902,"Census Tract 189.02, Davidson County, Tennessee",77,68,0,127,0,127,0,127,49,64,7,12,0,127,21,33
1400000US47037018903,47037018903,"Census Tract 189.03, Davidson County, Tennessee",471,179,271,145,70,77,52,68,0,127,0,127,0,127,78,90
1400000US47037019001,47037019001,"Census Tract 190.01, Davidson County, Tennessee",575,201,393,170,47,55,30,48,29,48,0,127,0,127,76,69
1400000US47037019003,47037019003,"Census Tract 190.03, Davidson County, Tennessee",310,120,217,113,0,127,33,53,0,127,38,47,0,127,22,36
1400000US47037019004,47037019004,"Census Tract 190.04, Davidson County, Tennessee",259,113,134,85,68,59,21,34,24,38,0,127,0,127,12,19
1400000US47037019105,47037019105,"Census Tract 191.05, Davidson County, Tennessee",346,147,295,146,13,23,38,61,0,127,0,127,0,127,0,127
1400000US47037019106,47037019106,"Census Tract 191.06, Davidson County, Tennessee",224,119,148,100,32,54,44,59,0,127,0,127,0,127,0,127
1400000US47037019107,47037019107,"Census Tract 191.07, Davidson County, Tennessee",260,153,219,147,41,64,0,127,0,127,0,127,0,127,0,127
1400000US47037019108,47037019108,"Census Tract 191.08, Davidson County, Tennessee",133,97,95,86,27,44,0,127,0,127,11,17,0,127,0,127
1400000US47037019109,47037019109,"Census Tract 191.09, Davidson County, Tennessee",77,73,23,36,0,127,0,127,0,127,0,127,0,127,54,64
1400000US47037019110,47037019110,"Census Tract 191.10, Davidson County, Tennessee",122,86,59,64,0,127,33,50,0,127,0,127,0,127,30,47
1400000US47037019111,47037019111,"Census Tract 191.11, Davidson County, Tennessee",112,64,78,57,17,27,0,127,0,127,0,127,0,127,17,26
1400000US47037019112,47037019112,"Census Tract 191.12, Davidson County, Tennessee",65,61,0,127,0,127,65,61,0,127,0,127,0,127,0,127
1400000US47037019113,47037019113,"Census Tract 191.13, Davidson County, Tennessee",261,141,261,141,0,127,0,127,0,127,0,127,0,127,0,127
1400000US47037019114,47037019114,"Census Tract 191.14, Davidson County, Tennessee",108,79,0,127,0,127,34,39,0,127,15,19,0,127,59,63
